,Name,ID,Position,Link,Start Year,End Year
16197,Mark Small,1012076,P,statss.aspx?playerid=1012076&position=P,1996,1996
16198,Aaron Small,1477,P,statss.aspx?playerid=1477&position=P,1994,2006
16199,Roy Smalley,1012077,SS,statss.aspx?playerid=1012077&position=SS,1948,1958
16200,Roy Smalley,1012078,SS,statss.aspx?playerid=1012078&position=SS,1975,1987
16201,Will Smalley,1012080,3B,statss.aspx?playerid=1012080&position=3B,1890,1891
16202,Walt Smallwood,1012079,P,statss.aspx?playerid=1012079&position=P,1917,1919
16203,J.D. Smart,1012081,P,statss.aspx?playerid=1012081&position=P,1999,2001
16204,Joe Smaza,1012082,OF,statss.aspx?playerid=1012082&position=OF,1946,1946
16205,Bill Smiley,1012083,2B,statss.aspx?playerid=1012083&position=2B,1874,1882
16206,John Smiley,1012084,P,statss.aspx?playerid=1012084&position=P,1986,1997
16207,Caleb Smith,14875,P,statss.aspx?playerid=14875&position=P,2017,2018
16208,Mark Smith,540,OF,statss.aspx?playerid=540&position=OF,1994,2003
16209,Chad Smith,13604,P,statss.aspx?playerid=13604&position=P,2014,2015
16210,Dominic Smith,15653,1B,statss.aspx?playerid=15653&position=1B,2017,2018
16211,Mallex Smith,13608,OF,statss.aspx?playerid=13608&position=OF,2016,2018
16212,Jordan Smith,9515,P,statss.aspx?playerid=9515&position=P,2010,2011
16213,Jake Smith,14379,P,statss.aspx?playerid=14379&position=P,2016,2016
16214,Blake Smith,9780,P,statss.aspx?playerid=9780&position=P,2016,2016
16215,Drew Smith,17755,P,statss.aspx?playerid=17755&position=P,2018,2018
16216,Will Smith,8048,P,statss.aspx?playerid=8048&position=P,2012,2018
16217,Chris Smith,14449,P,statss.aspx?playerid=14449&position=P,2017,2017
16218,Carson Smith,13172,P,statss.aspx?playerid=13172&position=P,2014,2018
16219, Smith,1012085,P/OF,statss.aspx?playerid=1012085&position=P/OF,1884,1884
16220, Smith,1012086,P,statss.aspx?playerid=1012086&position=P,1886,1886
16221,Aleck Smith,1012087,C,statss.aspx?playerid=1012087&position=C,1897,1906
16222,Al Smith,1012088,P,statss.aspx?playerid=1012088&position=P,1926,1926
16223,Al Smith,1012089,P,statss.aspx?playerid=1012089&position=P,1934,1945
16224,Al Smith,1012090,3B/OF,statss.aspx?playerid=1012090&position=3B/OF,1953,1964
16225,Art Smith,1012091,P,statss.aspx?playerid=1012091&position=P,1932,1932
16226,Bernie Smith,1012092,OF,statss.aspx?playerid=1012092&position=OF,1970,1971
16227,Bill Smith,1012093,C/OF,statss.aspx?playerid=1012093&position=C/OF,1873,1873
16228,Bill Smith,1012094,OF,statss.aspx?playerid=1012094&position=OF,1884,1884
16229,Greg Smith,3455,P,statss.aspx?playerid=3455&position=P,2008,2010
16230,Bill Smith,1012095,P,statss.aspx?playerid=1012095&position=P,1886,1886
16231,Bill Smith,1012096,P,statss.aspx?playerid=1012096&position=P,1958,1962
16232,Billy Smith,1012097,2B/SS,statss.aspx?playerid=1012097&position=2B/SS,1975,1981
16233,Billy Smith,1012098,P,statss.aspx?playerid=1012098&position=P,1981,1981
16234,Bob Smith,1012099,P,statss.aspx?playerid=1012099&position=P,1913,1915
16235,Bob Smith,1012100,P/SS,statss.aspx?playerid=1012100&position=P/SS,1923,1937
16236,Bob Smith,1012101,P,statss.aspx?playerid=1012101&position=P,1955,1959
16237,Bobby Gene Smith,1012102,OF,statss.aspx?playerid=1012102&position=OF,1957,1965
16238,Bob Smith,1012103,P,statss.aspx?playerid=1012103&position=P,1958,1959
16239,Bryn Smith,1012104,P,statss.aspx?playerid=1012104&position=P,1981,1993
16240,Brick Smith,1012105,1B,statss.aspx?playerid=1012105&position=1B,1987,1988
16241,Brian Smith,1012106,P,statss.aspx?playerid=1012106&position=P,2000,2000
16242,Bull Smith,1012107,OF,statss.aspx?playerid=1012107&position=OF,1904,1911
16243,Carr Smith,1012108,OF,statss.aspx?playerid=1012108&position=OF,1923,1924
16244,Charlie Smith,1012109,3B,statss.aspx?playerid=1012109&position=3B,1871,?
16245,Charlie Smith,1012110,P,statss.aspx?playerid=1012110&position=P,1902,1914
16246,Chick Smith,1012111,P,statss.aspx?playerid=1012111&position=P,1913,1913
16247,Charley Smith,1012112,3B,statss.aspx?playerid=1012112&position=3B,1960,1969
16248,Chris Smith,1012113,1B,statss.aspx?playerid=1012113&position=1B,1981,1983
16249,Chuck Smith,1012114,P,statss.aspx?playerid=1012114&position=P,2000,2001
16250,Clay Smith,1012115,P,statss.aspx?playerid=1012115&position=P,1938,1940
16251,Dave Smith,1012116,P,statss.aspx?playerid=1012116&position=P,1938,1939
16252,Dave Smith,1012117,P,statss.aspx?playerid=1012117&position=P,1980,1992
16253,Dave Smith,1012118,P,statss.aspx?playerid=1012118&position=P,1984,1985
16254,Roy Smith,407,P,statss.aspx?playerid=407&position=P,1984,2002
16255,Daryl Smith,1012119,P,statss.aspx?playerid=1012119&position=P,1990,1990
16256,Dan Smith,1012120,P,statss.aspx?playerid=1012120&position=P,1992,1994
16257,Dick Smith,1012121,3B/SS,statss.aspx?playerid=1012121&position=3B/SS,1951,1955
16258,Dick Smith,1012122,1B/OF,statss.aspx?playerid=1012122&position=1B/OF,1963,1965
16259,Dick Smith,1012123,OF,statss.aspx?playerid=1012123&position=OF,1969,1969
16260,Doug Smith,1012124,P,statss.aspx?playerid=1012124&position=P,1912,1912
16261,Dwight Smith,1012125,OF,statss.aspx?playerid=1012125&position=OF,1989,1996
16262,Bud Smith,1182,P,statss.aspx?playerid=1182&position=P,2001,2002
16263,Earl Smith,1012126,OF,statss.aspx?playerid=1012126&position=OF,1916,1922
16264,Earl Smith,1012127,C,statss.aspx?playerid=1012127&position=C,1919,1930
16265,Earl Smith,1012128,OF,statss.aspx?playerid=1012128&position=OF,1955,1955
16266,Edgar (EE) Smith,1012129,P/OF,statss.aspx?playerid=1012129&position=P/OF,1883,1890
16267,Edgar (AE) Smith,1012130,OF,statss.aspx?playerid=1012130&position=OF,1883,1883
16268,Seth Smith,7331,OF,statss.aspx?playerid=7331&position=OF,2007,2017
16269,Ed Smith,1012131,P,statss.aspx?playerid=1012131&position=P,1906,1906
16270,Eddie Smith,1012132,P,statss.aspx?playerid=1012132&position=P,1936,1947
16271,Ed Smith,1012133,P,statss.aspx?playerid=1012133&position=P,1884,1884
16272,Elmer Smith,1012134,OF,statss.aspx?playerid=1012134&position=OF,1886,1901
16273,Elmer Smith,1012135,OF,statss.aspx?playerid=1012135&position=OF,1914,1925
16274,Ernie Smith,1012136,SS,statss.aspx?playerid=1012136&position=SS,1930,1930
16275,Frank Smith,1012137,C/OF,statss.aspx?playerid=1012137&position=C/OF,1884,1884
16276,Fred Smith,1012138,P,statss.aspx?playerid=1012138&position=P,1890,1890
16277,Frank Smith,1012139,P,statss.aspx?playerid=1012139&position=P,1904,1915
16278,Fred Smith,1012140,P,statss.aspx?playerid=1012140&position=P,1907,1907
16279,Fred Smith,1012141,3B/SS,statss.aspx?playerid=1012141&position=3B/SS,1913,1917
16280,Frank Smith,1012142,P,statss.aspx?playerid=1012142&position=P,1950,1956
16281,Germany Smith,1012143,SS,statss.aspx?playerid=1012143&position=SS,1884,1898
16282,George Smith,1012144,P,statss.aspx?playerid=1012144&position=P,1916,1923
16283,George Smith,1012145,P,statss.aspx?playerid=1012145&position=P,1926,1930
16284,George Smith,1012146,2B,statss.aspx?playerid=1012146&position=2B,1963,1966
16285,Greg Smith,1012147,2B/SS,statss.aspx?playerid=1012147&position=2B/SS,1989,1991
16286,Harry Smith,1012148,2B/OF,statss.aspx?playerid=1012148&position=2B/OF,1877,1889
16287,Harvey Smith,1012149,3B,statss.aspx?playerid=1012149&position=3B,1896,1896
16288,Harry Smith,1012150,C,statss.aspx?playerid=1012150&position=C,1901,1910
16289,Happy Smith,1012151,OF,statss.aspx?playerid=1012151&position=OF,1910,1910
16290,Harry Smith,1012152,P,statss.aspx?playerid=1012152&position=P,1912,1912
16291,Harry Smith,1012153,C,statss.aspx?playerid=1012153&position=C,1914,1918
16292,Hal Smith,1012154,P,statss.aspx?playerid=1012154&position=P,1932,1935
16293,Hal Smith,1012155,C,statss.aspx?playerid=1012155&position=C,1955,1964
16294,Hal Smith,1012156,C,statss.aspx?playerid=1012156&position=C,1956,1965
16295,Heinie Smith,1012157,2B,statss.aspx?playerid=1012157&position=2B,1897,1903
16296,Jake Smith,1012158,P,statss.aspx?playerid=1012158&position=P,1911,1911
16297,Jack Smith,1012159,3B,statss.aspx?playerid=1012159&position=3B,1912,1912
16298,Chris Smith,4544,P,statss.aspx?playerid=4544&position=P,2008,2017
16299,Jack Smith,1012160,OF,statss.aspx?playerid=1012160&position=OF,1915,1929
16300,Jack Smith,1012161,P,statss.aspx?playerid=1012161&position=P,1962,1964
16301,Josh Smith,10946,P,statss.aspx?playerid=10946&position=P,2015,2017
16302,Jimmy Smith,1012162,2B/SS,statss.aspx?playerid=1012162&position=2B/SS,1914,1922
16303,Jim Smith,1012163,SS,statss.aspx?playerid=1012163&position=SS,1982,1982
16304,John Smith,1012164,SS,statss.aspx?playerid=1012164&position=SS,1873,?
16305,John Smith,1012165,1B,statss.aspx?playerid=1012165&position=1B,1882,1882
16306,Joe Smith,1012166,C,statss.aspx?playerid=1012166&position=C,1913,1913
16307,Mike Smith,1479,P,statss.aspx?playerid=1479&position=P,2002,2006
16308,John Smith,1012167,1B,statss.aspx?playerid=1012167&position=1B,1931,1931
16309,Jud Smith,1012168,3B,statss.aspx?playerid=1012168&position=3B,1893,1901
16310,Keith Smith,1012169,OF,statss.aspx?playerid=1012169&position=OF,1977,1980
16311,Tyler Smith,12490,2B/SS,statss.aspx?playerid=12490&position=2B/SS,2017,2017
16312,Ken Smith,1012170,1B,statss.aspx?playerid=1012170&position=1B,1981,1983
16313,Jason Smith,1227,2B/SS,statss.aspx?playerid=1227&position=2B/SS,2001,2009
16314,Keith Smith,1012171,SS,statss.aspx?playerid=1012171&position=SS,1984,1985
16315,Klondike Smith,1012172,OF,statss.aspx?playerid=1012172&position=OF,1912,1912
16316,L. Smith,1012173,OF,statss.aspx?playerid=1012173&position=OF,1882,1882
16317,Leo Smith,1012174,SS,statss.aspx?playerid=1012174&position=SS,1890,1890
16318,Lee Smith,1012175,P,statss.aspx?playerid=1012175&position=P,1980,1997
16319,Lonnie Smith,1012176,OF,statss.aspx?playerid=1012176&position=OF,1978,1994
16320,Joe Smith,3281,P,statss.aspx?playerid=3281&position=P,2007,2018
16321,Mayo Smith,1012177,OF,statss.aspx?playerid=1012177&position=OF,1945,1945
16322,Mark Smith,1012178,P,statss.aspx?playerid=1012178&position=P,1983,1983
16323,Mike Smith,1012179,OF,statss.aspx?playerid=1012179&position=OF,1926,1926
16324,Milt Smith,1012180,3B,statss.aspx?playerid=1012180&position=3B,1955,1955
16325,Bobby Smith,1493,2B/3B,statss.aspx?playerid=1493&position=2B/3B,1998,2002
16326,Mike Smith,1012182,P,statss.aspx?playerid=1012182&position=P,1984,1989
16327,Mike Smith,1012183,P,statss.aspx?playerid=1012183&position=P,1989,1990
16328,Nate Smith,1012184,C,statss.aspx?playerid=1012184&position=C,1962,1962
16329,Ollie Smith,1012185,OF,statss.aspx?playerid=1012185&position=OF,1894,1894
16330,Ozzie Smith,1012186,SS,statss.aspx?playerid=1012186&position=SS,1978,1996
16331,Paul Smith,1012187,OF,statss.aspx?playerid=1012187&position=OF,1916,1916
16332,Paddy Smith,1012188,C,statss.aspx?playerid=1012188&position=C,1920,1920
16333,Paul Smith,1012189,1B/OF,statss.aspx?playerid=1012189&position=1B/OF,1953,1958
16334,Pete Smith,1012190,P,statss.aspx?playerid=1012190&position=P,1962,1963
16335,Pete Smith,1012191,P,statss.aspx?playerid=1012191&position=P,1987,1998
16336,Phenomenal Smith,1012192,P,statss.aspx?playerid=1012192&position=P,1884,1891
16337,Pop Smith,1012193,2B/SS,statss.aspx?playerid=1012193&position=2B/SS,1880,1891
16338,Pop-Boy Smith,1012194,P,statss.aspx?playerid=1012194&position=P,1913,1917
16339,Ray Smith,1012195,C,statss.aspx?playerid=1012195&position=C,1981,1983
16340,Rex Smith,1012196,P,statss.aspx?playerid=1012196&position=P,1886,1886
16341,Red Smith,1012197,3B,statss.aspx?playerid=1012197&position=3B,1911,1919
16342,Red Smith,1012198,C,statss.aspx?playerid=1012198&position=C,1917,1918
16343,Red Smith,1012199,SS,statss.aspx?playerid=1012199&position=SS,1925,1925
16344,Red Smith,1012200,C,statss.aspx?playerid=1012200&position=C,1927,1927
16345,Reggie Smith,1012201,OF,statss.aspx?playerid=1012201&position=OF,1966,1982
16346,Roy Smith,1012202,P,statss.aspx?playerid=1012202&position=P,1984,1991
16347,Rufus Smith,1012204,P,statss.aspx?playerid=1012204&position=P,1927,1927
16348,Matt Smith,3053,P,statss.aspx?playerid=3053&position=P,2006,2007
16349,Sherry Smith,1012205,P,statss.aspx?playerid=1012205&position=P,1911,1927
16350,Skyrocket Smith,1012206,1B,statss.aspx?playerid=1012206&position=1B,1888,1888
16351,Stub Smith,1012207,SS,statss.aspx?playerid=1012207&position=SS,1898,1898
16352,Burch Smith,12784,P,statss.aspx?playerid=12784&position=P,2013,2018
16353,Syd Smith,1012208,C,statss.aspx?playerid=1012208&position=C,1908,1915
16354,Dan Smith,1521,P,statss.aspx?playerid=1521&position=P,1999,2003
16355,Tom Smith,1012209,2B,statss.aspx?playerid=1012209&position=2B,1875,?
16356,Travis Smith,1522,P,statss.aspx?playerid=1522&position=P,1998,2006
16357,Tom Smith,1012210,P,statss.aspx?playerid=1012210&position=P,1894,1898
16358,Tony Smith,1012211,SS,statss.aspx?playerid=1012211&position=SS,1907,1911
16359,Tommy Smith,1012212,OF,statss.aspx?playerid=1012212&position=OF,1973,1977
16360,Vinnie Smith,1012213,C,statss.aspx?playerid=1012213&position=C,1941,1946
16361,Wally Smith,1012214,3B/SS,statss.aspx?playerid=1012214&position=3B/SS,1911,1914
16362,Wib Smith,1012215,C,statss.aspx?playerid=1012215&position=C,1909,1909
16363,Willie Smith,1012216,OF,statss.aspx?playerid=1012216&position=OF,1963,1971
16364,Willie Smith,1012217,P,statss.aspx?playerid=1012217&position=P,1994,1994
16365,Zane Smith,1012218,P,statss.aspx?playerid=1012218&position=P,1984,1996
16366,Kevan Smith,12284,C,statss.aspx?playerid=12284&position=C,2016,2018
16367,Dwight Smith Jr.,13473,OF,statss.aspx?playerid=13473&position=OF,2017,2018
16368,Roger Smithberg,1012203,P,statss.aspx?playerid=1012203&position=P,1993,1994
16369,Stephen Smitherman,1758,OF,statss.aspx?playerid=1758&position=OF,2003,2003
16370,Mike Smithson,1012181,P,statss.aspx?playerid=1012181&position=P,1982,1989
16371,Justin Smoak,9054,1B,statss.aspx?playerid=9054&position=1B,2010,2018
16372,Josh Smoker,10285,P,statss.aspx?playerid=10285&position=P,2016,2018
16373,Jake Smolinski,5408,OF,statss.aspx?playerid=5408&position=OF,2014,2018
16374,Lefty Smoll,1012219,P,statss.aspx?playerid=1012219&position=P,1940,1940
16375,John Smoltz,115,P,statss.aspx?playerid=115&position=P,1988,2009
16376,Homer Smoot,1012220,OF,statss.aspx?playerid=1012220&position=OF,1902,1906
16377,Henry Smoyer,1012221,3B/SS,statss.aspx?playerid=1012221&position=3B/SS,1912,1912
16378,Frank Smykal,1012222,SS,statss.aspx?playerid=1012222&position=SS,1916,1916
16379,Drew Smyly,11760,P,statss.aspx?playerid=11760&position=P,2012,2016
16380,Clancy Smyres,1012223,PH/PR,statss.aspx?playerid=1012223&position=PH/PR,1944,1944
16381,Red Smyth,1012225,OF,statss.aspx?playerid=1012225&position=OF,1915,1918
16382,Steve Smyth,1577,P,statss.aspx?playerid=1577&position=P,2002,2002
16383,Harry Smythe,1012224,P,statss.aspx?playerid=1012224&position=P,1929,1934
16384,Ryan Snare,1912,P,statss.aspx?playerid=1912&position=P,2004,2004
16385,Esix Snead,1626,OF,statss.aspx?playerid=1626&position=OF,2002,2004
16386,John Sneed,1012226,OF,statss.aspx?playerid=1012226&position=OF,1884,1891
16387,Charlie Snell,1012227,C,statss.aspx?playerid=1012227&position=C,1912,1912
16388,Nate Snell,1012228,P,statss.aspx?playerid=1012228&position=P,1984,1987
16389,Wally Snell,1012229,C,statss.aspx?playerid=1012229&position=C,1913,1913
16390,Ian Snell,2227,P,statss.aspx?playerid=2227&position=P,2004,2010
16391,Blake Snell,13543,P,statss.aspx?playerid=13543&position=P,2016,2018
16392,Chris Snelling,1480,OF,statss.aspx?playerid=1480&position=OF,2002,2008
16393,D.J. Snelten,15949,P,statss.aspx?playerid=15949&position=P,2018,2018
16394,Duke Snider,1012230,OF,statss.aspx?playerid=1012230&position=OF,1947,1964
16395,Van Snider,1012231,OF,statss.aspx?playerid=1012231&position=OF,1988,1989
16396,Travis Snider,2830,OF,statss.aspx?playerid=2830&position=OF,2008,2015
16397,Roxy Snipes,1012232,PH/PR,statss.aspx?playerid=1012232&position=PH/PR,1923,1923
16398,Chappie Snodgrass,1012233,OF,statss.aspx?playerid=1012233&position=OF,1901,1901
16399,Fred Snodgrass,1012234,OF,statss.aspx?playerid=1012234&position=OF,1908,1916
16400,Scott Snodgress,12020,P,statss.aspx?playerid=12020&position=P,2014,2014
16401,Frank Snook,1012235,P,statss.aspx?playerid=1012235&position=P,1973,1973
16402,Chris Snopek,1012236,3B/SS,statss.aspx?playerid=1012236&position=3B/SS,1995,1998
16403,Colonel Snover,1012237,P,statss.aspx?playerid=1012237&position=P,1919,1919
16404,Charlie Snow,1012238,C,statss.aspx?playerid=1012238&position=C,1874,1874
16405,J.T. Snow,1133,1B,statss.aspx?playerid=1133&position=1B,1992,2008
16406,Bernie Snyder,1012239,2B/SS,statss.aspx?playerid=1012239&position=2B/SS,1935,1935
16407,Bill Snyder,1012240,P,statss.aspx?playerid=1012240&position=P,1919,1920
16408,Brian Snyder,1012241,P,statss.aspx?playerid=1012241&position=P,1985,1989
16409,Charles Snyder,1012242,C/OF,statss.aspx?playerid=1012242&position=C/OF,1890,1890
16410,Cooney Snyder,1012243,C,statss.aspx?playerid=1012243&position=C,1898,1898
16411,Cory Snyder,1012244,OF,statss.aspx?playerid=1012244&position=OF,1986,1994
16412,Frank Snyder,1012245,C,statss.aspx?playerid=1012245&position=C,1912,1927
16413,George Snyder,1012246,P,statss.aspx?playerid=1012246&position=P,1882,1882
16414,Gene Snyder,1012247,P,statss.aspx?playerid=1012247&position=P,1959,1959
16415,Jack Snyder,1012248,C,statss.aspx?playerid=1012248&position=C,1914,1917
16416,Jerry Snyder,1012249,2B/SS,statss.aspx?playerid=1012249&position=2B/SS,1952,1958
16417,Jim Snyder,1012250,SS,statss.aspx?playerid=1012250&position=SS,1872,?
16418,Jim Snyder,1012251,2B,statss.aspx?playerid=1012251&position=2B,1961,1964
16419,Josh Snyder,1012252,OF,statss.aspx?playerid=1012252&position=OF,1872,?
16420,John Snyder,1012253,P,statss.aspx?playerid=1012253&position=P,1998,2000
16421,Pop Snyder,1012254,C,statss.aspx?playerid=1012254&position=C,1873,1891
16422,Redleg Snyder,1012255,OF,statss.aspx?playerid=1012255&position=OF,1876,1884
16423,Russ Snyder,1012256,OF,statss.aspx?playerid=1012256&position=OF,1959,1970
16424,Brandon Snyder,9856,1B/3B,statss.aspx?playerid=9856&position=1B/3B,2010,2018
16425,Kyle Snyder,1689,P,statss.aspx?playerid=1689&position=P,2003,2008
16426,Brad Snyder,6052,1B/OF,statss.aspx?playerid=6052&position=1B/OF,2010,2014
16427,Earl Snyder,1481,1B,statss.aspx?playerid=1481&position=1B,2002,2004
16428,Chris Snyder,4606,C,statss.aspx?playerid=4606&position=C,2004,2013
16429,Scott Sobkowiak,1012257,P,statss.aspx?playerid=1012257&position=P,2001,2001
16430,Chad Sobotka,17470,P,statss.aspx?playerid=17470&position=P,2018,2018
16431,Chief Sockalexis,1012258,OF,statss.aspx?playerid=1012258&position=OF,1897,1899
16432,Miguel Socolovich,6697,P,statss.aspx?playerid=6697&position=P,2012,2018
16433,Bill Sodd,1012259,PH/PR,statss.aspx?playerid=1012259&position=PH/PR,1937,1937
16434,Eric Soderholm,1012260,3B,statss.aspx?playerid=1012260&position=3B,1971,1980
16435,Steve Soderstrom,1012261,P,statss.aspx?playerid=1012261&position=P,1996,1996
16436,Clint Sodowsky,1012262,P,statss.aspx?playerid=1012262&position=P,1995,1999
16437,Ray Soff,1012263,P,statss.aspx?playerid=1012263&position=P,1986,1987
16438,Rick Sofield,1012264,OF,statss.aspx?playerid=1012264&position=OF,1979,1981
16439,Eric Sogard,7927,2B,statss.aspx?playerid=7927&position=2B,2010,2018
16440,Luis Sojo,1834,2B,statss.aspx?playerid=1834&position=2B,1990,2003
16441,Tony Solaita,1012265,1B/DH,statss.aspx?playerid=1012265&position=1B/DH,1968,1979
16442,Julio Solano,1012266,P,statss.aspx?playerid=1012266&position=P,1983,1989
16443,Jhonatan Solano,7515,C,statss.aspx?playerid=7515&position=C,2012,2015
16444,Donovan Solano,8623,2B,statss.aspx?playerid=8623&position=2B,2012,2016
16445,Yangervis Solarte,5352,2B/3B,statss.aspx?playerid=5352&position=2B/3B,2014,2018
16446,Alay Soler,8542,P,statss.aspx?playerid=8542&position=P,2006,2006
16447,Jorge Soler,14221,OF,statss.aspx?playerid=14221&position=OF,2014,2018
16448,Marcelino Solis,1012267,P,statss.aspx?playerid=1012267&position=P,1958,1958
16449,Ali Solis,8848,C,statss.aspx?playerid=8848&position=C,2012,2014
16450,Sammy Solis,11457,P,statss.aspx?playerid=11457&position=P,2015,2018
16451,Eddie Solomon,1012268,P,statss.aspx?playerid=1012268&position=P,1973,1982
16452,Mose Solomon,1012269,OF,statss.aspx?playerid=1012269&position=OF,1923,1923
16453,Moose Solters,1012270,OF,statss.aspx?playerid=1012270&position=OF,1934,1943
16454,Jock Somerlott,1012272,1B,statss.aspx?playerid=1012272&position=1B,1910,1911
16455,Ed Somerville,1012271,2B,statss.aspx?playerid=1012271&position=2B,1875,?
16456,Joe Sommer,1012275,OF,statss.aspx?playerid=1012275&position=OF,1880,1890
16457,Bill Sommers,1012274,2B/3B,statss.aspx?playerid=1012274&position=2B/3B,1950,1950
16458,Pete Sommers,1012276,C,statss.aspx?playerid=1012276&position=C,1887,1890
16459,Rudy Sommers,1012277,P,statss.aspx?playerid=1012277&position=P,1912,1927
16460,Andy Sommerville,1012273,P,statss.aspx?playerid=1012273&position=P,1894,1894
16461,Layne Somsen,15301,P,statss.aspx?playerid=15301&position=P,2016,2016
16462,Don Songer,1012278,P,statss.aspx?playerid=1012278&position=P,1924,1927
16463,Andy Sonnanstine,7667,P,statss.aspx?playerid=7667&position=P,2007,2011
16464,Lary Sorensen,1012279,P,statss.aspx?playerid=1012279&position=P,1977,1988
16465,Zach Sorensen,1728,2B,statss.aspx?playerid=1728&position=2B,2003,2005
16466,Joakim Soria,6941,P,statss.aspx?playerid=6941&position=P,2007,2018
16467,Rafael Soriano,1100,P,statss.aspx?playerid=1100&position=P,2002,2015
16468,Alfonso Soriano,847,2B/OF,statss.aspx?playerid=847&position=2B/OF,1999,2014
16469,Michael Soroka,18383,P,statss.aspx?playerid=18383&position=P,2018,2018
16470,Bill Sorrell,1012280,3B,statss.aspx?playerid=1012280&position=3B,1965,1970
16471,Vic Sorrell,1012283,P,statss.aspx?playerid=1012283&position=P,1928,1937
16472,Chick Sorrells,1012281,SS,statss.aspx?playerid=1012281&position=SS,1922,1922
16473,Paul Sorrento,1012282,1B,statss.aspx?playerid=1012282&position=1B,1989,1999
16474,Henry Sosa,6936,P,statss.aspx?playerid=6936&position=P,2011,2011
16475,Sammy Sosa,302,OF,statss.aspx?playerid=302&position=OF,1989,2007
16476,Elias Sosa,1012284,P,statss.aspx?playerid=1012284&position=P,1972,1983
16477,Jose Sosa,1012285,P,statss.aspx?playerid=1012285&position=P,1975,1976
16478,Juan Sosa,1012286,OF,statss.aspx?playerid=1012286&position=OF,1999,2001
16479,Jorge Sosa,1228,P,statss.aspx?playerid=1228&position=P,2002,2010
16480,Denny Sothern,1012287,OF,statss.aspx?playerid=1012287&position=OF,1926,1931
16481,Allen Sothoron,1012288,P,statss.aspx?playerid=1012288&position=P,1914,1926
16482,Neftali Soto,5663,1B,statss.aspx?playerid=5663&position=1B,2013,2014
16483,Mario Soto,1012289,P,statss.aspx?playerid=1012289&position=P,1977,1988
16484,Giovanni Soto,10330,P,statss.aspx?playerid=10330&position=P,2015,2015
16485,Geovany Soto,3707,C,statss.aspx?playerid=3707&position=C,2005,2017
16486,Juan Soto,20123,OF,statss.aspx?playerid=20123&position=OF,2018,2018
16487,Steve Souchock,1012290,1B/OF,statss.aspx?playerid=1012290&position=1B/OF,1946,1955
16488,Clyde Southwick,1012293,C,statss.aspx?playerid=1012293&position=C,1911,1911
16489,Billy Southworth,1012291,OF,statss.aspx?playerid=1012291&position=OF,1913,1929
16490,Bill Southworth,1012292,3B,statss.aspx?playerid=1012292&position=3B,1964,1964
16491,Mark Souza,1012294,P,statss.aspx?playerid=1012294&position=P,1980,1980
16492,Steven Souza Jr.,5667,OF,statss.aspx?playerid=5667&position=OF,2014,2018
16493,Bill Sowders,1012295,P,statss.aspx?playerid=1012295&position=P,1888,1890
16494,John Sowders,1012296,P,statss.aspx?playerid=1012296&position=P,1887,1890
16495,Len Sowders,1012297,OF,statss.aspx?playerid=1012297&position=OF,1886,1886
16496,Jeremy Sowers,9083,P,statss.aspx?playerid=9083&position=P,2006,2009
16497,Bob Spade,1012298,P,statss.aspx?playerid=1012298&position=P,1907,1910
16498,Warren Spahn,1012299,P,statss.aspx?playerid=1012299&position=P,1942,1965
16499,Al Spalding,1012300,P,statss.aspx?playerid=1012300&position=P,1871,?
16500,Dick Spalding,1012301,OF,statss.aspx?playerid=1012301&position=OF,1927,1928
16501,Denard Span,8347,OF,statss.aspx?playerid=8347&position=OF,2008,2018
16502,Cory Spangenberg,12294,2B/3B,statss.aspx?playerid=12294&position=2B/3B,2014,2018
16503,Al Spangler,1012302,OF,statss.aspx?playerid=1012302&position=OF,1959,1971
16504,Bill Spanswick,1012303,P,statss.aspx?playerid=1012303&position=P,1964,1964
16505,Glenn Sparkman,15200,P,statss.aspx?playerid=15200&position=P,2017,2018
16506,Jeff Sparks,1012304,P,statss.aspx?playerid=1012304&position=P,1999,2000
16507,Steve Sparks,1012305,P,statss.aspx?playerid=1012305&position=P,2000,2000
16508,Tully Sparks,1012306,P,statss.aspx?playerid=1012306&position=P,1897,1910
16509,Steve Sparks,499,P,statss.aspx?playerid=499&position=P,1995,2004
16510,Joe Sparma,1012307,P,statss.aspx?playerid=1012307&position=P,1964,1970
16511,Bob Speake,1012308,1B/OF,statss.aspx?playerid=1012308&position=1B/OF,1955,1959
16512,Tris Speaker,1012309,OF,statss.aspx?playerid=1012309&position=OF,1907,1928
16513,Nate Spears,6026,2B/OF,statss.aspx?playerid=6026&position=2B/OF,2011,2012
16514,Cliff Speck,1012310,P,statss.aspx?playerid=1012310&position=P,1986,1986
16515,By Speece,1012311,P,statss.aspx?playerid=1012311&position=P,1924,1930
16516,Horace Speed,1012312,OF,statss.aspx?playerid=1012312&position=OF,1975,1979
16517,Floyd Speer,1012313,P,statss.aspx?playerid=1012313&position=P,1943,1944
16518,Kid Speer,1012314,P,statss.aspx?playerid=1012314&position=P,1909,1909
16519,Tim Spehr,1012315,C,statss.aspx?playerid=1012315&position=C,1991,1999
16520,Chris Speier,1012316,SS,statss.aspx?playerid=1012316&position=SS,1971,1989
16521,Justin Speier,451,P,statss.aspx?playerid=451&position=P,1998,2009
16522,Ryan Speier,3808,P,statss.aspx?playerid=3808&position=P,2005,2009
16523,Levale Speigner,5717,P,statss.aspx?playerid=5717&position=P,2007,2008
